date,n_equity,t_equity,combined
2017-05-11,1199758.5563037987,873254.354193822,1036506.4552488104
2017-05-12,1199758.5563037987,865559.3541938222,1032658.9552488105
2017-05-15,1199758.5563037987,869204.3541938222,1034481.4552488105
2017-05-16,1199758.5563037987,874469.3541938222,1037113.9552488105
2017-05-17,1199758.5563037987,870824.3541938222,1035291.4552488105
2017-05-18,1199758.5563037987,852996.2541938222,1026377.4052488104
2017-05-19,1199758.5563037987,859749.4505754573,1029754.003439628
2017-05-22,1199758.5563037987,859749.4505754573,1029754.003439628
2017-05-23,1199758.5563037987,859749.4505754573,1029754.003439628
2017-05-24,1199758.5563037987,859749.4505754573,1029754.003439628
2017-05-25,1199758.5563037987,859749.4505754573,1029754.003439628
2017-05-26,1199758.5563037987,859749.4505754573,1029754.003439628
2017-05-31,1199758.5563037987,859749.4505754573,1029754.003439628
2017-06-01,1199758.5563037987,859749.4505754573,1029754.003439628
2017-06-02,1199758.5563037987,859749.4505754573,1029754.003439628
2017-06-05,1199758.5563037987,859749.4505754573,1029754.003439628
2017-06-06,1199758.5563037987,859661.8133097274,1029710.184806763
2017-06-07,1199758.5563037987,857472.8133097274,1028615.684806763
2017-06-08,1199758.5563037987,858865.8133097274,1029312.184806763
2017-06-09,1199758.5563037987,859661.8133097274,1029710.184806763
2017-06-12,1199758.5563037987,854487.8133097274,1027123.184806763
2017-06-13,1199758.5563037987,850628.6843416074,1025193.620322703
2017-06-14,1199758.5563037987,850628.6843416074,1025193.620322703
2017-06-15,1203339.5960936723,850628.6843416074,1026984.1402176399
2017-06-16,1203339.5960936723,850628.6843416074,1026984.1402176399
2017-06-19,1203339.5960936723,850628.6843416074,1026984.1402176399
2017-06-20,1203339.5960936723,850628.6843416074,1026984.1402176399
2017-06-21,1203339.5960936723,850610.0945547803,1026974.8453242263
2017-06-22,1203339.5960936723,846068.1345547803,1024703.8653242263
2017-06-23,1203339.5960936723,847015.0745547803,1025177.3353242263
2017-06-26,1203339.5960936723,852759.5645547804,1028049.5803242263
2017-06-27,1203339.5960936723,851908.9945547803,1027624.2953242264
2017-06-28,1203339.5960936723,850911.7745547803,1027125.6853242263
2017-06-29,1203339.5960936723,852809.8445547803,1028074.7203242263
2017-06-30,1203339.5960936723,853807.0645547803,1028573.3303242263
2017-07-03,1201581.3960936724,855956.5345547803,1028768.9653242263
2017-07-04,1201581.3960936724,854607.3545547803,1028094.3753242263
2017-07-05,1201581.3960936724,856605.9845547803,1029093.6903242264
2017-07-06,1201581.3960936724,856605.9845547803,1029093.6903242264
2017-07-07,1201581.3960936724,858650.7045547804,1030116.0503242264
2017-07-10,1201581.3960936724,856079.1368726965,1028830.2664831844
2017-07-11,1201581.3960936724,848889.0968726964,1025235.2464831844
2017-07-12,1201581.3960936724,847992.4368726964,1024786.9164831843
2017-07-13,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-14,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-17,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-18,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-19,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-20,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-21,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-24,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-25,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-26,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-27,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-28,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-07-31,1201581.3960936724,846750.2188621054,1024165.8074778889
2017-08-01,1201581.3960936724,845723.2829596053,1023652.3395266389
2017-08-02,1201581.3960936724,844251.9029596054,1022916.6495266389
2017-08-03,1202205.3260936723,844399.8629596054,1023302.5945266389
2017-08-04,1202205.3260936723,842538.0329596053,1022371.6795266388
2017-08-07,1202205.3260936723,847091.9129596055,1024648.6195266389
2017-08-08,1202205.3260936723,846750.7829596053,1024478.0545266388
2017-08-09,1202205.3260936723,848904.4229596055,1025554.8745266389
2017-08-10,1202205.3260936723,846212.3729596054,1024208.8495266389
2017-08-11,1202205.3260936723,840137.7929596053,1021171.5595266388
2017-08-14,1202205.3260936723,839062.6757326054,1020634.0009131389
2017-08-15,1202205.3260936723,839062.6757326054,1020634.0009131389
2017-08-16,1202205.3260936723,839062.6757326054,1020634.0009131389
2017-08-17,1202205.3260936723,841522.2019994854,1021863.7640465789
2017-08-18,1202205.3260936723,839525.4019994854,1020865.3640465789
2017-08-21,1202205.3260936723,840139.8019994854,1021172.5640465788
2017-08-22,1202205.3260936723,838450.2019994854,1020327.7640465789
2017-08-23,1202205.3260936723,837067.8019994854,1019636.5640465788
2017-08-24,1202205.3260936723,835224.6019994854,1018714.9640465789
2017-08-25,1202205.3260936723,837989.4019994854,1020097.3640465789
2017-08-28,1202205.3260936723,842904.6019994854,1022554.9640465789
2017-08-29,1202205.3260936723,841061.4019994854,1021633.3640465789
2017-08-30,1202205.3260936723,843058.2019994854,1022631.7640465789
2017-08-31,1202205.3260936723,844440.6019994854,1023322.9640465789
2017-09-01,1202205.3260936723,849216.2280837183,1025710.7770886953
2017-09-04,1202205.3260936723,853751.1480837185,1027978.2370886954
2017-09-05,1202205.3260936723,854009.5680837187,1028107.4470886955
2017-09-06,1202205.3260936723,858604.9080837185,1030405.1170886954
2017-09-07,1202205.3260936723,853949.4480837185,1028077.3870886954
2017-09-08,1202205.3260936723,853714.6080837185,1027959.9670886954
2017-09-11,1202205.3260936723,860556.5880837184,1031380.9570886954
2017-09-12,1202205.3260936723,857569.6080837185,1029887.4670886954
2017-09-13,1202205.3260936723,860636.8080837184,1031421.0670886954
2017-09-14,1202205.3260936723,858321.1680837183,1030263.2470886953
2017-09-15,1202205.3260936723,854732.4480837183,1028468.8870886953
2017-09-18,1201648.2960936723,857864.7766609985,1029756.5363773354
2017-09-19,1201648.2960936723,854733.0766609984,1028190.6863773353
2017-09-20,1201648.2960936723,858491.1166609984,1030069.7063773354
2017-09-21,1201648.2960936723,854207.4766609985,1027927.8863773354
2017-09-22,1201648.2960936723,851496.2566609984,1026572.2763773354
2017-09-25,1201648.2960936723,850350.5876673064,1025999.4418804894
2017-09-26,1201648.2960936723,850350.5876673064,1025999.4418804894
2017-09-27,1201648.2960936723,850350.5876673064,1025999.4418804894
2017-09-28,1201648.2960936723,850350.5876673064,1025999.4418804894
2017-09-29,1201648.2960936723,850350.5876673064,1025999.4418804894
2017-10-09,1201648.2960936723,850350.5876673064,1025999.4418804894
2017-10-10,1201648.2960936723,848597.0056260866,1025122.6508598794
2017-10-11,1201648.2960936723,851058.5056260866,1026353.4008598794
2017-10-12,1201648.2960936723,851879.0056260864,1026763.6508598793
2017-10-13,1201648.2960936723,851332.0056260864,1026490.1508598793
2017-10-16,1201648.2960936723,854067.0056260866,1027857.6508598794
2017-10-17,1201648.2960936723,856802.0056260866,1029225.1508598794
2017-10-18,1201648.2960936723,855981.5056260866,1028814.9008598794
2017-10-19,1201648.2960936723,857075.5056260864,1029361.9008598793
2017-10-20,1201648.2960936723,857075.5056260864,1029361.9008598793
2017-10-23,1195720.2960936723,858443.0056260866,1027081.6508598794
2017-10-24,1195720.2960936723,855981.5056260866,1025850.9008598794
2017-10-25,1195720.2960936723,857075.5056260864,1026397.9008598793
2017-10-26,1195720.2960936723,854340.5056260866,1025030.4008598794
2017-10-27,1195720.2960936723,857622.5056260864,1026671.4008598793
2017-10-30,1195720.2960936723,869388.4756260864,1032554.3858598793
2017-10-31,1195720.2960936723,870482.4756260866,1033101.3858598794
2017-11-01,1195720.2960936723,873490.9756260866,1034605.6358598794
2017-11-02,1195720.2960936723,871576.4756260866,1033648.3858598794
2017-11-03,1195720.2960936723,872396.9756260866,1034058.6358598794
2017-11-06,1195720.2960936723,874316.9456260866,1035018.6208598794
2017-11-07,1195720.2960936723,875684.4456260866,1035702.3708598794
2017-11-08,1195720.2960936723,876778.4456260866,1036249.3708598794
2017-11-09,1195720.2960936723,878692.9456260866,1037206.6208598794
2017-11-10,1195720.2960936723,877051.9456260866,1036386.1208598794
2017-11-13,1195720.2960936723,877325.4456260866,1036522.8708598794
2017-11-14,1195720.2960936723,878145.9456260866,1036933.1208598794
2017-11-15,1195720.2960936723,874043.4456260866,1034881.8708598794
2017-11-16,1195720.2960936723,871849.9756260864,1033785.1358598793
2017-11-17,1195720.2960936723,877235.2792400866,1036477.7876668794
2017-11-20,1193426.912513577,877235.2792400866,1035331.0958768318
2017-11-21,1193426.912513577,877235.2792400866,1035331.0958768318
2017-11-22,1193426.912513577,877235.2792400866,1035331.0958768318
2017-11-23,1193426.912513577,874088.9337230865,1033757.9231183317
2017-11-24,1190452.5125135768,874088.9337230865,1032270.7231183316
2017-11-27,1190452.5125135768,877438.4337230865,1033945.4731183316
2017-11-28,1190452.5125135768,878960.9337230865,1034706.7231183316
2017-11-29,1190452.5125135768,885666.0237230866,1038059.2681183317
2017-11-30,1190452.5125135768,875915.9337230865,1033184.2231183316
2017-12-01,1190452.5125135768,884143.5237230866,1037298.0181183317
2017-12-04,1190452.5125135768,890538.0237230866,1040495.2681183317
2017-12-05,1212511.5125135768,871652.9337230865,1042082.2231183316
2017-12-06,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-07,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-08,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-11,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-12,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-13,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-14,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-15,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-18,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-19,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-20,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-21,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-22,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-25,1212511.5125135768,869057.4558754034,1040784.4841944901
2017-12-26,1210578.6125135769,869057.4558754034,1039818.0341944902
2017-12-27,1210578.6125135769,869057.4558754034,1039818.0341944902
2017-12-28,1210578.6125135769,869057.4558754034,1039818.0341944902
2017-12-29,1210578.6125135769,869057.4558754034,1039818.0341944902
2018-01-02,1210578.6125135769,869057.4558754034,1039818.0341944902
2018-01-03,1210578.6125135769,870730.66862882,1040654.6405711984
2018-01-04,1210578.6125135769,872035.76862882,1041307.1905711985
2018-01-05,1210578.6125135769,872637.7986288199,1041608.2055711984
2018-01-08,1210759.852513577,874195.49862882,1042477.6755711986
2018-01-09,1210759.852513577,873892.37862882,1042326.1155711985
2018-01-10,1210759.852513577,872187.3286288199,1041473.5905711985
2018-01-11,1210759.852513577,872991.4386288199,1041875.6455711985
2018-01-12,1210759.852513577,871282.17862882,1041021.0155711985
2018-01-15,1210759.852513577,864057.8186288199,1037408.8355711985
2018-01-16,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-17,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-18,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-19,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-22,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-23,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-24,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-25,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-26,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-29,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-30,1210759.852513577,863557.83523982,1037158.8438766985
2018-01-31,1210759.852513577,863557.83523982,1037158.8438766985
2018-02-01,1210759.852513577,863557.83523982,1037158.8438766985
2018-02-02,1207897.7025135772,863557.83523982,1035727.7688766986
2018-02-05,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-06,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-07,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-08,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-09,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-12,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-13,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-14,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-22,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-23,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-26,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-27,1204125.102513577,863557.83523982,1033841.4688766985
2018-02-28,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-01,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-02,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-05,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-06,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-07,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-08,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-09,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-12,1204125.102513577,863557.83523982,1033841.4688766985
2018-03-13,1204125.102513577,862228.9629226824,1033177.0327181297
2018-03-14,1204125.102513577,855182.1329226824,1029653.6177181298
2018-03-15,1201697.502513577,855169.8329226824,1028433.6677181297
2018-03-16,1201697.502513577,852202.1329226824,1026949.8177181297
2018-03-19,1201697.502513577,853928.6329226824,1027813.0677181297
2018-03-20,1201697.502513577,851529.4329226825,1026613.4677181297
2018-03-21,1201697.502513577,846716.1861396825,1024206.8443266298
2018-03-22,1201697.502513577,845643.3861396825,1023670.4443266297
2018-03-23,1210642.272513577,835034.5861396826,1022838.4293266297
2018-03-26,1210642.272513577,831109.9387935128,1020876.1056535449
2018-03-27,1210642.272513577,830581.5387935129,1020611.9056535449
2018-03-28,1210642.272513577,826618.5387935129,1018630.4056535449
2018-03-29,1210642.272513577,817899.9387935129,1014271.1056535449
2018-03-30,1210642.272513577,818956.7387935128,1014799.5056535449
2018-04-02,1210642.272513577,820013.5387935129,1015327.9056535449
2018-04-03,1210642.272513577,825297.5387935129,1017969.9056535449
2018-04-04,1210642.272513577,824240.7387935128,1017441.5056535449
2018-04-09,1210642.272513577,822919.7387935127,1016781.0056535448
2018-04-10,1210642.272513577,823712.3387935128,1017177.3056535448
2018-04-11,1210642.272513577,827939.5387935127,1019290.9056535449
2018-04-12,1210642.272513577,830317.3387935128,1020479.8056535448
2018-04-13,1210642.272513577,824769.1387935128,1017705.705653545
2018-04-16,1210642.272513577,827675.3387935128,1019158.8056535448
2018-04-17,1210642.272513577,828732.1387935128,1019687.205653545
2018-04-18,1210642.272513577,828203.7387935128,1019423.0056535449
2018-04-19,1210642.272513577,830053.1387935128,1020347.705653545
2018-04-20,1210642.272513577,826882.7387935128,1018762.5056535449
2018-04-23,1210642.272513577,823183.9387935129,1016913.1056535449
2018-04-24,1210642.272513577,820435.0170535127,1015538.6447835448
2018-04-25,1210642.272513577,820435.0170535127,1015538.6447835448
2018-04-26,1210642.272513577,820435.0170535127,1015538.6447835448
2018-04-27,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-02,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-03,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-04,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-07,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-08,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-09,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-10,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-11,1210642.272513577,820435.0170535127,1015538.6447835448
2018-05-14,1209098.772513577,819791.1215173968,1014444.9470154869
2018-05-15,1209098.772513577,819239.1215173968,1014168.9470154869
2018-05-16,1209098.772513577,816200.3615173968,1012649.5670154869
2018-05-17,1210811.082513577,818963.1215173968,1014887.1020154869
2018-05-18,1210811.082513577,818825.1215173968,1014818.1020154869
2018-05-21,1210811.082513577,821033.1215173968,1015922.1020154869
2018-05-22,1210811.082513577,819929.1215173968,1015370.1020154869
2018-05-23,1210811.082513577,813949.3098713967,1012380.1961924869
2018-05-24,1210811.082513577,816543.6898713969,1013677.386192487
2018-05-25,1210811.082513577,813512.1098713968,1012161.5961924869
2018-05-28,1210811.082513577,814414.3960881818,1012612.7393008794
2018-05-29,1210811.082513577,814138.3960881818,1012474.7393008794
2018-05-30,1210811.082513577,811930.3960881818,1011370.7393008794
2018-05-31,1210811.082513577,816211.1560881818,1013511.1193008794
2018-06-01,1210811.082513577,814966.3960881818,1012888.7393008794
2018-06-04,1210811.082513577,820903.1560881818,1015857.1193008794
2018-06-05,1210811.082513577,827428.5558837518,1019119.8191986645
2018-06-06,1210811.082513577,829084.5558837517,1019947.8191986644
2018-06-07,1210811.082513577,834328.5558837518,1022569.8191986645
2018-06-08,1210811.082513577,824944.5558837518,1017877.8191986645
2018-06-11,1210811.082513577,832120.5558837517,1021465.8191986644
2018-06-12,1210811.082513577,834052.5558837517,1022431.8191986644
2018-06-13,1210811.082513577,837646.0758837519,1024228.5791986645
2018-06-14,1210811.082513577,833500.5558837517,1022155.8191986644
2018-06-15,1210811.082513577,843442.0758837517,1027126.5791986644
2018-06-19,1207159.182513577,835156.5558837518,1021157.8691986643
2018-06-20,1207159.182513577,839578.0758837519,1023368.6291986643
2018-06-21,1207159.182513577,852555.5958837518,1029857.3891986643
2018-06-22,1207159.182513577,847858.0758837517,1027508.6291986643
2018-06-25,1207159.182513577,843166.0758837519,1025162.6291986643
2018-06-26,1207159.182513577,832120.5558837517,1019639.8691986643
2018-06-27,1207159.182513577,836316.5663552679,1021737.8744344225
2018-06-28,1207159.182513577,836316.5663552679,1021737.8744344225
2018-06-29,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-02,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-03,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-04,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-05,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-06,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-09,1207159.182513577,836316.5663552679,1021737.8744344225
2018-07-10,1207159.182513577,837425.7414937869,1022292.4620036819
2018-07-11,1207159.182513577,831275.7414937869,1019217.4620036819
2018-07-12,1207159.182513577,834227.7414937869,1020693.4620036819
2018-07-13,1207159.182513577,837302.7414937869,1022230.9620036819
2018-07-16,1207159.182513577,834965.7414937869,1021062.4620036819
2018-07-17,1207159.182513577,831890.7414937869,1019524.9620036819
2018-07-18,1207159.182513577,836318.7414937869,1021738.9620036819
2018-07-19,1207159.182513577,837797.2014937869,1022478.1920036819
2018-07-20,1207159.182513577,838166.2014937869,1022662.6920036819
2018-07-23,1207159.182513577,837179.7414937869,1022169.4620036819
2018-07-24,1207159.182513577,841979.2014937869,1024569.1920036819
2018-07-25,1207159.182513577,844804.5735964869,1025981.8780550319
2018-07-26,1207159.182513577,846280.5735964869,1026719.8780550319
2018-07-27,1207159.182513577,846777.493596487,1026968.338055032
2018-07-30,1207159.182513577,843820.5735964869,1025489.8780550319
2018-07-31,1207159.182513577,828563.6535964869,1017861.4180550319
2018-08-01,1207159.182513577,832501.0837413489,1019830.1331274629
2018-08-02,1207159.182513577,832501.0837413489,1019830.1331274629
2018-08-03,1207159.182513577,832501.0837413489,1019830.1331274629
2018-08-06,1207159.182513577,840930.6738858069,1024044.9281996919
2018-08-07,1207159.182513577,839332.3938858069,1023245.7881996919
2018-08-08,1207159.182513577,828792.6543018069,1017975.9184076919
2018-08-09,1207159.182513577,820356.654301807,1013757.918407692
2018-08-10,1207159.182513577,818988.6543018069,1013073.9184076919
2018-08-13,1207159.182513577,817392.6543018069,1012275.9184076919
2018-08-14,1207159.182513577,821724.654301807,1014441.918407692
2018-08-15,1207159.182513577,828792.6543018069,1017975.9184076919
2018-08-16,1207159.182513577,817848.6543018069,1012503.9184076919
2018-08-17,1207159.182513577,819216.654301807,1013187.918407692
2018-08-20,1207159.182513577,816248.094301807,1011703.638407692
2018-08-21,1207159.182513577,812372.094301807,1009765.638407692
2018-08-22,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-23,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-24,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-27,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-28,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-29,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-30,1207159.182513577,812135.7144240071,1009647.448468792
2018-08-31,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-03,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-04,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-05,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-06,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-07,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-10,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-11,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-12,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-13,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-14,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-17,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-18,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-19,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-20,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-21,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-25,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-26,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-27,1207159.182513577,812135.7144240071,1009647.448468792
2018-09-28,1222914.782513577,812135.7144240071,1017525.2484687921
2018-10-08,1222914.782513577,812135.7144240071,1017525.2484687921
2018-10-09,1222914.782513577,812135.7144240071,1017525.2484687921
2018-10-10,1222914.782513577,812135.7144240071,1017525.2484687921
2018-10-11,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-12,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-15,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-16,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-17,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-18,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-19,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-22,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-23,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-24,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-25,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-26,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-29,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-30,1240946.782513577,812135.7144240071,1026541.2484687921
2018-10-31,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-01,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-02,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-05,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-06,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-07,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-08,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-09,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-12,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-13,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-14,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-15,1240946.782513577,812135.7144240071,1026541.2484687921
2018-11-16,1240946.782513577,811375.3740350421,1026161.0782743096
2018-11-19,1240946.782513577,810670.6789206722,1025808.7307171247
2018-11-20,1240946.782513577,802296.3489206722,1021621.5657171246
2018-11-21,1238590.948513577,803013.3589206722,1020802.1537171246
2018-11-22,1238590.948513577,801966.6589206721,1020278.8037171245
2018-11-23,1238590.948513577,790762.1989206721,1014676.5737171245
2018-11-26,1238590.948513577,790603.3054960725,1014597.1270048248
2018-11-27,1238590.948513577,790603.3054960725,1014597.1270048248
2018-11-28,1238590.948513577,790603.3054960725,1014597.1270048248
2018-11-29,1238590.948513577,790603.3054960725,1014597.1270048248
2018-11-30,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-03,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-04,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-05,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-06,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-07,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-10,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-11,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-12,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-13,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-14,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-17,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-18,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-19,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-20,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-21,1238590.948513577,790603.3054960725,1014597.1270048248
2018-12-24,1235884.0685135769,790603.3054960725,1013243.6870048246
2018-12-25,1235884.0685135769,790603.3054960725,1013243.6870048246
2018-12-26,1235884.0685135769,790603.3054960725,1013243.6870048246
2018-12-27,1235884.0685135769,790603.3054960725,1013243.6870048246
2018-12-28,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-02,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-03,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-04,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-07,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-08,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-09,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-10,1235884.0685135769,790603.3054960725,1013243.6870048246
2019-01-11,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-14,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-15,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-16,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-17,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-18,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-21,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-22,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-23,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-24,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-25,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-28,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-29,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-30,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-01-31,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-02-01,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-02-11,1249289.0685135769,790603.3054960725,1019946.1870048246
2019-02-12,1249289.0685135769,791741.2382543355,1020515.1533839562
2019-02-13,1249289.0685135769,794974.7382543355,1022131.9033839562
2019-02-14,1249289.0685135769,794082.7382543355,1021685.9033839562
2019-02-15,1249289.0685135769,791629.7382543355,1020459.4033839562
2019-02-18,1249289.0685135769,795309.2382543355,1022299.1533839562
2019-02-19,1249289.0685135769,792121.7299952585,1020705.3992544177
2019-02-20,1249289.0685135769,790056.4099952586,1019672.7392544177
