run_id,mode,atr_period,breakout_period,stop_period,stop_atr_multiple,alpha,max_cumulative_loss_pct,max_consecutive_losses,total_return,cagr,sharpe,max_drawdown,win_rate,profit_factor,total_trades,annual_vol,calmar,final_value,date_range
90340,A,15,20,8,1.5,0.2,0.2,10,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90342,A,15,20,8,2.0,0.2,0.1,5,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90343,B,15,20,8,2.0,0.2,0.1,5,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90345,B,15,20,8,2.0,0.2,0.1,8,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90344,A,15,20,8,2.0,0.2,0.1,8,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90346,A,15,20,8,2.0,0.2,0.1,10,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90347,B,15,20,8,2.0,0.2,0.1,10,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90349,B,15,20,8,2.0,0.2,0.15,5,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90348,A,15,20,8,2.0,0.2,0.15,5,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90350,A,15,20,8,2.0,0.2,0.15,8,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90351,B,15,20,8,2.0,0.2,0.15,8,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90353,B,15,20,8,2.0,0.2,0.15,10,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90352,A,15,20,8,2.0,0.2,0.15,10,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90354,A,15,20,8,2.0,0.2,0.2,5,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90355,B,15,20,8,2.0,0.2,0.2,5,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90357,B,15,20,8,2.0,0.2,0.2,8,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90356,A,15,20,8,2.0,0.2,0.2,8,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90358,A,15,20,8,2.0,0.2,0.2,10,183.8014,10.9961,0.6069,15.7847,40.18,3.4395,112,0.0,0.6966,283801.41,2014-01-01~2024-01-01
90359,B,15,20,8,2.0,0.2,0.2,10,36.3121,3.1467,0.2308,27.6216,30.67,3.3176,75,0.0,0.1139,136312.11,2014-01-01~2024-01-01
90360,A,20,15,12,1.5,0.15,0.1,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90361,B,20,15,12,1.5,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90362,A,20,15,12,1.5,0.15,0.1,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90363,B,20,15,12,1.5,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90365,B,20,15,12,1.5,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90364,A,20,15,12,1.5,0.15,0.1,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90366,A,20,15,12,1.5,0.15,0.15,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90367,B,20,15,12,1.5,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90369,B,20,15,12,1.5,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90368,A,20,15,12,1.5,0.15,0.15,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90370,A,20,15,12,1.5,0.15,0.15,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90371,B,20,15,12,1.5,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90372,A,20,15,12,1.5,0.15,0.2,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90373,B,20,15,12,1.5,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90375,B,20,15,12,1.5,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90374,A,20,15,12,1.5,0.15,0.2,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90377,B,20,15,12,1.5,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90376,A,20,15,12,1.5,0.15,0.2,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90379,B,20,15,12,2.0,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90378,A,20,15,12,2.0,0.15,0.1,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90381,B,20,15,12,2.0,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90380,A,20,15,12,2.0,0.15,0.1,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90383,B,20,15,12,2.0,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90382,A,20,15,12,2.0,0.15,0.1,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90385,B,20,15,12,2.0,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90384,A,20,15,12,2.0,0.15,0.15,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90386,A,20,15,12,2.0,0.15,0.15,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90387,B,20,15,12,2.0,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90388,A,20,15,12,2.0,0.15,0.15,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90389,B,20,15,12,2.0,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90390,A,20,15,12,2.0,0.15,0.2,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90391,B,20,15,12,2.0,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90392,A,20,15,12,2.0,0.15,0.2,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90393,B,20,15,12,2.0,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90394,A,20,15,12,2.0,0.15,0.2,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90395,B,20,15,12,2.0,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90396,A,20,15,12,2.5,0.15,0.1,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90397,B,20,15,12,2.5,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90398,A,20,15,12,2.5,0.15,0.1,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90399,B,20,15,12,2.5,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90401,B,20,15,12,2.5,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90400,A,20,15,12,2.5,0.15,0.1,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90402,A,20,15,12,2.5,0.15,0.15,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90403,B,20,15,12,2.5,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90404,A,20,15,12,2.5,0.15,0.15,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90405,B,20,15,12,2.5,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90406,A,20,15,12,2.5,0.15,0.15,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90407,B,20,15,12,2.5,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90408,A,20,15,12,2.5,0.15,0.2,5,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90409,B,20,15,12,2.5,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90410,A,20,15,12,2.5,0.15,0.2,8,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90411,B,20,15,12,2.5,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90412,A,20,15,12,2.5,0.15,0.2,10,132.8952,8.8231,0.6649,30.6817,39.58,3.5767,96,0.0,0.2876,232895.21,2014-01-01~2024-01-01
90413,B,20,15,12,2.5,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90414,A,20,20,12,1.5,0.15,0.1,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90415,B,20,20,12,1.5,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90416,A,20,20,12,1.5,0.15,0.1,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90417,B,20,20,12,1.5,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90418,A,20,20,12,1.5,0.15,0.1,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90419,B,20,20,12,1.5,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90420,A,20,20,12,1.5,0.15,0.15,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90421,B,20,20,12,1.5,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90422,A,20,20,12,1.5,0.15,0.15,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90423,B,20,20,12,1.5,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90424,A,20,20,12,1.5,0.15,0.15,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90425,B,20,20,12,1.5,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90426,A,20,20,12,1.5,0.15,0.2,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90427,B,20,20,12,1.5,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90428,A,20,20,12,1.5,0.15,0.2,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90429,B,20,20,12,1.5,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90430,A,20,20,12,1.5,0.15,0.2,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90431,B,20,20,12,1.5,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90432,A,20,20,12,2.0,0.15,0.1,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90433,B,20,20,12,2.0,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90434,A,20,20,12,2.0,0.15,0.1,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90435,B,20,20,12,2.0,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90436,A,20,20,12,2.0,0.15,0.1,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90437,B,20,20,12,2.0,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90438,A,20,20,12,2.0,0.15,0.15,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90439,B,20,20,12,2.0,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90440,A,20,20,12,2.0,0.15,0.15,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90441,B,20,20,12,2.0,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90442,A,20,20,12,2.0,0.15,0.15,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90443,B,20,20,12,2.0,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90444,A,20,20,12,2.0,0.15,0.2,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90445,B,20,20,12,2.0,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90446,A,20,20,12,2.0,0.15,0.2,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90447,B,20,20,12,2.0,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90448,A,20,20,12,2.0,0.15,0.2,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90449,B,20,20,12,2.0,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90450,A,20,20,12,2.5,0.15,0.1,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90451,B,20,20,12,2.5,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90452,A,20,20,12,2.5,0.15,0.1,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90453,B,20,20,12,2.5,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90454,A,20,20,12,2.5,0.15,0.1,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90455,B,20,20,12,2.5,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90456,A,20,20,12,2.5,0.15,0.15,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90457,B,20,20,12,2.5,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90458,A,20,20,12,2.5,0.15,0.15,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90459,B,20,20,12,2.5,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90460,A,20,20,12,2.5,0.15,0.15,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90461,B,20,20,12,2.5,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90462,A,20,20,12,2.5,0.15,0.2,5,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90463,B,20,20,12,2.5,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90464,A,20,20,12,2.5,0.15,0.2,8,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90465,B,20,20,12,2.5,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90466,A,20,20,12,2.5,0.15,0.2,10,192.8769,11.3461,0.6069,26.3159,39.24,4.1333,79,0.0,0.4311,292876.94,2014-01-01~2024-01-01
90467,B,20,20,12,2.5,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90469,B,20,25,12,1.5,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90468,A,20,25,12,1.5,0.15,0.1,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90470,A,20,25,12,1.5,0.15,0.1,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90471,B,20,25,12,1.5,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90472,A,20,25,12,1.5,0.15,0.1,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90473,B,20,25,12,1.5,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90474,A,20,25,12,1.5,0.15,0.15,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90475,B,20,25,12,1.5,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90477,B,20,25,12,1.5,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90476,A,20,25,12,1.5,0.15,0.15,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90478,A,20,25,12,1.5,0.15,0.15,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90479,B,20,25,12,1.5,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90481,B,20,25,12,1.5,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90480,A,20,25,12,1.5,0.15,0.2,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90482,A,20,25,12,1.5,0.15,0.2,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90483,B,20,25,12,1.5,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90484,A,20,25,12,1.5,0.15,0.2,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90485,B,20,25,12,1.5,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90486,A,20,25,12,2.0,0.15,0.1,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90487,B,20,25,12,2.0,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90488,A,20,25,12,2.0,0.15,0.1,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90489,B,20,25,12,2.0,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90490,A,20,25,12,2.0,0.15,0.1,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90491,B,20,25,12,2.0,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90492,A,20,25,12,2.0,0.15,0.15,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90493,B,20,25,12,2.0,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90494,A,20,25,12,2.0,0.15,0.15,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90495,B,20,25,12,2.0,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90496,A,20,25,12,2.0,0.15,0.15,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90497,B,20,25,12,2.0,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90498,A,20,25,12,2.0,0.15,0.2,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90499,B,20,25,12,2.0,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90500,A,20,25,12,2.0,0.15,0.2,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90501,B,20,25,12,2.0,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90502,A,20,25,12,2.0,0.15,0.2,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90503,B,20,25,12,2.0,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90504,A,20,25,12,2.5,0.15,0.1,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90505,B,20,25,12,2.5,0.15,0.1,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
